Date,Flow (Ml/d)
23/07/1976 ,0.6912
24/07/1976 ,0.6912
25/07/1976 ,0.6912
26/07/1976 ,0.6912
27/07/1976 ,2.7648
28/07/1976 ,3.8016
29/07/1976 ,1.1232
30/07/1976 ,0.9504
31/07/1976 ,1.9008
01/08/1976 ,1.296
02/08/1976 ,1.0368
03/08/1976 ,1.5552
04/08/1976 ,1.1232
05/08/1976 ,0.864
06/08/1976 ,0.7776
07/08/1976 ,0.7776
08/08/1976 ,0.864
09/08/1976 ,0.864
10/08/1976 ,0.7776
11/08/1976 ,0.6912
12/08/1976 ,0.6912
13/08/1976 ,0.6912
14/08/1976 ,0.6912
15/08/1976 ,0.6912
16/08/1976 ,0.6048
17/08/1976 ,0.5184
18/08/1976 ,0.5184
19/08/1976 ,0.6048
20/08/1976 ,0.6048
21/08/1976 ,0.6048
22/08/1976 ,0.6048
23/08/1976 ,0.6048
24/08/1976 ,0.864
25/08/1976 ,2.0736
26/08/1976 ,1.3824
27/08/1976 ,0.9504
28/08/1976 ,0.9504
29/08/1976 ,0.9504
30/08/1976 ,0.9504
31/08/1976 ,0.864
01/09/1976 ,0.7776
02/09/1976 ,2.4192
03/09/1976 ,17.4528
04/09/1976 ,4.752
05/09/1976 ,1.9872
06/09/1976 ,1.2096
07/09/1976 ,1.0368
08/09/1976 ,0.9504
09/09/1976 ,0.864
10/09/1976 ,0.9504
11/09/1976 ,1.1232
12/09/1976 ,1.0368
13/09/1976 ,0.864
14/09/1976 ,0.864
15/09/1976 ,0.7776
16/09/1976 ,0.6912
17/09/1976 ,0.6912
18/09/1976 ,0.6048
19/09/1976 ,0.6048
20/09/1976 ,0.6048
21/09/1976 ,0.5184
22/09/1976 ,8.0352
23/09/1976 ,15.552
24/09/1976 ,8.8128
25/09/1976 ,4.2336
26/09/1976 ,1.9008
27/09/1976 ,1.2096
28/09/1976 ,1.0368
29/09/1976 ,0.9504
30/09/1976 ,0.864
01/10/1976 ,0.7776
02/10/1976 ,0.6912
03/10/1976 ,0.6912
04/10/1976 ,4.4064
05/10/1976 ,5.7024
06/10/1976 ,20.8224
07/10/1976 ,35.2512
08/10/1976 ,10.9728
09/10/1976 ,5.4432
10/10/1976 ,3.2832
11/10/1976 ,1.9872
12/10/1976 ,1.6416
13/10/1976 ,1.2096
14/10/1976 ,1.2096
15/10/1976 ,2.6784
16/10/1976 ,51.5808
17/10/1976 ,3360.0096
18/10/1976 ,652.4928
19/10/1976 ,123.8112
20/10/1976 ,52.272
21/10/1976 ,47.1744
22/10/1976 ,29.1168
23/10/1976 ,23.8464
24/10/1976 ,16.5888
25/10/1976 ,11.3184
26/10/1976 ,8.64
27/10/1976 ,16.5888
28/10/1976 ,22.464
29/10/1976 ,11.7504
30/10/1976 ,6.6528
31/10/1976 ,5.3568
01/11/1976 ,5.0112
02/11/1976 ,5.0112
03/11/1976 ,5.9616
04/11/1976 ,12.1824
05/11/1976 ,54.432
06/11/1976 ,20.9088
07/11/1976 ,12.7008
08/11/1976 ,8.7264
09/11/1976 ,5.4432
10/11/1976 ,3.8016
11/11/1976 ,3.1104
12/11/1976 ,2.592
13/11/1976 ,2.2464
14/11/1976 ,2.2464
15/11/1976 ,2.16
16/11/1976 ,2.4192
17/11/1976 ,2.592
18/11/1976 ,1.6416
19/11/1976 ,1.4688
20/11/1976 ,1.296
21/11/1976 ,1.8144
22/11/1976 ,1.728
23/11/1976 ,2.4192
24/11/1976 ,2.9376
25/11/1976 ,1.4688
26/11/1976 ,1.1232
27/11/1976 ,0.9504
28/11/1976 ,1.0368
29/11/1976 ,1.728
30/11/1976 ,1.6416
01/12/1976 ,1.1232
02/12/1976 ,0.9504
03/12/1976 ,0.6912
04/12/1976 ,0.5184
05/12/1976 ,0.5184
06/12/1976 ,0.432
07/12/1976 ,0.3456
08/12/1976 ,0.3456
09/12/1976 ,0.432
10/12/1976 ,0.3456
11/12/1976 ,0.432
12/12/1976 ,0.3456
13/12/1976 ,0.2592
14/12/1976 ,0.2592
15/12/1976 ,0.1728
16/12/1976 ,0.0864
17/12/1976 ,0.0864
18/12/1976 ,0.1728
19/12/1976 ,0.2592
20/12/1976 ,0.432
21/12/1976 ,0.3456
22/12/1976 ,0.2592
23/12/1976 ,0.1728
24/12/1976 ,0.1728
25/12/1976 ,1.4688
26/12/1976 ,1.4688
27/12/1976 ,0.6912
28/12/1976 ,0.432
29/12/1976 ,0.2592
30/12/1976 ,0.1728
31/12/1976 ,0.1728
01/01/1977 ,0.0864
02/01/1977 ,0.0864
03/01/1977 ,0.0864
04/01/1977 ,0.0864
05/01/1977 ,0.1728
06/01/1977 ,0.1728
07/01/1977 ,0.0864
08/01/1977 ,0.0864
09/01/1977 ,0
10/01/1977 ,0
11/01/1977 ,0
12/01/1977 ,0
13/01/1977 ,0
14/01/1977 ,0.0864
15/01/1977 ,11.4912
16/01/1977 ,23.2416
17/01/1977 ,2.16
18/01/1977 ,0.7776
19/01/1977 ,0.6048
20/01/1977 ,0.5184
21/01/1977 ,0.432
22/01/1977 ,0.2592
23/01/1977 ,0.1728
24/01/1977 ,0.0864
25/01/1977 ,0.0864
26/01/1977 ,0.0864
27/01/1977 ,0.0864
28/01/1977 ,0
29/01/1977 ,0
30/01/1977 ,0
31/01/1977 ,0
01/02/1977 ,0
02/02/1977 ,0
03/02/1977 ,0
04/02/1977 ,0
05/02/1977 ,0
06/02/1977 ,0
07/02/1977 ,0
08/02/1977 ,0
09/02/1977 ,0
10/02/1977 ,0
11/02/1977 ,0
12/02/1977 ,0
13/02/1977 ,0
14/02/1977 ,0
15/02/1977 ,0
16/02/1977 ,0
17/02/1977 ,0
18/02/1977 ,0
19/02/1977 ,0.1728
20/02/1977 ,0.432
21/02/1977 ,0.3456
22/02/1977 ,0.1728
23/02/1977 ,0.3456
24/02/1977 ,37.4112
25/02/1977 ,23.76
26/02/1977 ,102.384
27/02/1977 ,32.6592
28/02/1977 ,13.392
01/03/1977 ,8.208
02/03/1977 ,3.5424
03/03/1977 ,1.728
04/03/1977 ,1.0368
05/03/1977 ,1.0368
06/03/1977 ,2.3328
07/03/1977 ,3.024
08/03/1977 ,2.9376
09/03/1977 ,1.4688
10/03/1977 ,1.1232
11/03/1977 ,0.9504
12/03/1977 ,0.864
13/03/1977 ,0.7776
14/03/1977 ,0.7776
15/03/1977 ,0.6048
16/03/1977 ,0.9504
17/03/1977 ,6.1344
18/03/1977 ,2.2464
19/03/1977 ,1.1232
20/03/1977 ,0.9504
21/03/1977 ,0.864
22/03/1977 ,0.864
23/03/1977 ,0.864
24/03/1977 ,0.7776
25/03/1977 ,0.7776
26/03/1977 ,0.7776
27/03/1977 ,6.7392
28/03/1977 ,7.776
29/03/1977 ,3.3696
30/03/1977 ,1.8144
31/03/1977 ,1.2096
01/04/1977 ,1.1232
02/04/1977 ,1.0368
03/04/1977 ,0.864
04/04/1977 ,0.864
05/04/1977 ,0.7776
06/04/1977 ,0.6912
07/04/1977 ,5.9616
08/04/1977 ,647.3952
09/04/1977 ,93.4848
10/04/1977 ,40.8672
11/04/1977 ,21.8592
12/04/1977 ,16.2432
13/04/1977 ,11.1456
14/04/1977 ,6.48
15/04/1977 ,5.184
16/04/1977 ,3.2832
17/04/1977 ,2.6784
18/04/1977 ,2.592
19/04/1977 ,2.16
20/04/1977 ,1.9008
21/04/1977 ,1.728
22/04/1977 ,1.728
23/04/1977 ,1.728
24/04/1977 ,1.8144
25/04/1977 ,1.728
26/04/1977 ,1.4688
27/04/1977 ,1.3824
28/04/1977 ,1.3824
29/04/1977 ,1.4688
30/04/1977 ,1.4688
01/05/1977 ,1.296
02/05/1977 ,1.296
03/05/1977 ,1.296
04/05/1977 ,1.2096
05/05/1977 ,1.2096
06/05/1977 ,1.2096
07/05/1977 ,1.2096
08/05/1977 ,1.296
09/05/1977 ,1.1232
10/05/1977 ,1.0368
11/05/1977 ,0.9504
12/05/1977 ,1.0368
13/05/1977 ,1.0368
14/05/1977 ,1.0368
15/05/1977 ,1.0368
16/05/1977 ,4.4064
17/05/1977 ,3.5424
18/05/1977 ,2.0736
19/05/1977 ,1.4688
20/05/1977 ,1.296
21/05/1977 ,1.2096
22/05/1977 ,1.1232
23/05/1977 ,1.1232
24/05/1977 ,1.0368
25/05/1977 ,1.0368
26/05/1977 ,1.5552
27/05/1977 ,1.4688
28/05/1977 ,4.5792
29/05/1977 ,37.584
30/05/1977 ,22.8096
31/05/1977 ,11.232
01/06/1977 ,6.6528
02/06/1977 ,4.4064
03/06/1977 ,3.1968
04/06/1977 ,2.592
05/06/1977 ,2.3328
06/06/1977 ,1.9008
07/06/1977 ,1.6416
08/06/1977 ,1.6416
09/06/1977 ,1.6416
10/06/1977 ,1.8144
11/06/1977 ,1.9008
12/06/1977 ,1.6416
13/06/1977 ,1.2096
14/06/1977 ,1.2096
15/06/1977 ,1.2096
16/06/1977 ,1.1232
17/06/1977 ,1.1232
18/06/1977 ,1.1232
19/06/1977 ,16.2432
20/06/1977 ,28.3392
21/06/1977 ,13.4784
22/06/1977 ,8.5536
23/06/1977 ,5.4432
24/06/1977 ,4.32
25/06/1977 ,3.8016
26/06/1977 ,3.2832
27/06/1977 ,2.592
28/06/1977 ,2.2464
29/06/1977 ,1.9872
30/06/1977 ,2.5056
01/07/1977 ,4.0608
02/07/1977 ,3.456
03/07/1977 ,2.7648
04/07/1977 ,2.2464
05/07/1977 ,1.9872
06/07/1977 ,1.8144
07/07/1977 ,1.8144
08/07/1977 ,1.728
09/07/1977 ,1.728
10/07/1977 ,1.5552
11/07/1977 ,1.5552
12/07/1977 ,1.4688
13/07/1977 ,1.3824
14/07/1977 ,1.3824
15/07/1977 ,1.3824
16/07/1977 ,1.3824
17/07/1977 ,2.7648
18/07/1977 ,2.5056
19/07/1977 ,1.9008
20/07/1977 ,1.4688
21/07/1977 ,1.296
22/07/1977 ,1.2096
23/07/1977 ,1.2096
24/07/1977 ,1.2096
25/07/1977 ,1.2096
26/07/1977 ,1.2096
27/07/1977 ,1.3824
28/07/1977 ,1.8144
29/07/1977 ,1.6416
30/07/1977 ,1.3824
31/07/1977 ,1.296
01/08/1977 ,1.1232
02/08/1977 ,1.1232
03/08/1977 ,1.1232
04/08/1977 ,1.0368
05/08/1977 ,1.1232
06/08/1977 ,1.1232
07/08/1977 ,1.0368
08/08/1977 ,0.864
09/08/1977 ,0.864
10/08/1977 ,0.7776
11/08/1977 ,0.6912
12/08/1977 ,0.6912
13/08/1977 ,31.1904
14/08/1977 ,27.4752
15/08/1977 ,11.3184
16/08/1977 ,6.048
17/08/1977 ,4.2336
18/08/1977 ,3.3696
19/08/1977 ,2.592
20/08/1977 ,2.3328
21/08/1977 ,2.16
22/08/1977 ,1.9008
23/08/1977 ,1.6416
24/08/1977 ,1.3824
25/08/1977 ,1.296
26/08/1977 ,1.2096
27/08/1977 ,1.296
28/08/1977 ,1.1232
29/08/1977 ,1.1232
30/08/1977 ,1.1232
31/08/1977 ,1.0368
01/09/1977 ,1.0368
02/09/1977 ,1.4688
03/09/1977 ,44.7552
04/09/1977 ,45.792
05/09/1977 ,33.7824
06/09/1977 ,16.416
07/09/1977 ,10.0224
08/09/1977 ,19.7856
09/09/1977 ,21.0816
10/09/1977 ,12.3552
11/09/1977 ,10.0224
12/09/1977 ,7.1712
13/09/1977 ,6.7392
14/09/1977 ,17.5392
15/09/1977 ,11.1456
16/09/1977 ,6.3072
17/09/1977 ,3.9744
18/09/1977 ,2.4192
19/09/1977 ,1.6416
20/09/1977 ,1.4688
21/09/1977 ,1.296
22/09/1977 ,1.2096
23/09/1977 ,1.1232
24/09/1977 ,1.1232
25/09/1977 ,1.1232
26/09/1977 ,1.2096
27/09/1977 ,1.2096
28/09/1977 ,1.2096
29/09/1977 ,1.2096
30/09/1977 ,1.2096
01/10/1977 ,12.096
02/10/1977 ,10.0224
03/10/1977 ,4.5792
04/10/1977 ,2.592
05/10/1977 ,1.728
06/10/1977 ,1.296
07/10/1977 ,1.1232
08/10/1977 ,1.0368
09/10/1977 ,0.9504
10/10/1977 ,0.864
11/10/1977 ,0.864
12/10/1977 ,0.7776
13/10/1977 ,0.7776
14/10/1977 ,0.7776
15/10/1977 ,0.6912
16/10/1977 ,0.6912
17/10/1977 ,0.6912
18/10/1977 ,0.6048
19/10/1977 ,0.6048
20/10/1977 ,0.5184
21/10/1977 ,0.5184
22/10/1977 ,0.432
23/10/1977 ,0.432
24/10/1977 ,0.3456
25/10/1977 ,0.2592
26/10/1977 ,0.2592
27/10/1977 ,0.6048
28/10/1977 ,0.6048
29/10/1977 ,0.432
30/10/1977 ,0.2592
31/10/1977 ,0.1728
01/11/1977 ,0.1728
02/11/1977 ,0.1728
03/11/1977 ,0.0864
04/11/1977 ,0.0864
05/11/1977 ,0.0864
06/11/1977 ,0.0864
07/11/1977 ,0.0864
08/11/1977 ,0.0864
09/11/1977 ,0
10/11/1977 ,0
11/11/1977 ,0.0864
12/11/1977 ,0.0864
13/11/1977 ,0
14/11/1977 ,0
15/11/1977 ,0
16/11/1977 ,0
17/11/1977 ,0
18/11/1977 ,0
19/11/1977 ,0
20/11/1977 ,0
21/11/1977 ,0
22/11/1977 ,0
23/11/1977 ,0
24/11/1977 ,0
25/11/1977 ,0
26/11/1977 ,0
27/11/1977 ,0
28/11/1977 ,0
29/11/1977 ,0
30/11/1977 ,0
01/12/1977 ,0
02/12/1977 ,0
03/12/1977 ,0
04/12/1977 ,0
05/12/1977 ,0
06/12/1977 ,0
07/12/1977 ,0
08/12/1977 ,0
09/12/1977 ,0
10/12/1977 ,0
11/12/1977 ,0
12/12/1977 ,0
13/12/1977 ,0
14/12/1977 ,0
15/12/1977 ,0
16/12/1977 ,0
17/12/1977 ,0
18/12/1977 ,0
19/12/1977 ,0
20/12/1977 ,0
21/12/1977 ,0
22/12/1977 ,0
23/12/1977 ,0
24/12/1977 ,0
25/12/1977 ,0
26/12/1977 ,0
27/12/1977 ,0
28/12/1977 ,0
29/12/1977 ,0
30/12/1977 ,0
31/12/1977 ,0
01/01/1978 ,0
02/01/1978 ,0
03/01/1978 ,0
04/01/1978 ,0
05/01/1978 ,0
06/01/1978 ,0
07/01/1978 ,0.1728
08/01/1978 ,0.432
09/01/1978 ,0.6048
10/01/1978 ,0.432
11/01/1978 ,1.4688
12/01/1978 ,0.6912
13/01/1978 ,0.3456
14/01/1978 ,0.1728
15/01/1978 ,0.0864
16/01/1978 ,0
17/01/1978 ,0
18/01/1978 ,0
19/01/1978 ,0
20/01/1978 ,0.0864
21/01/1978 ,0.0864
22/01/1978 ,0
23/01/1978 ,0
24/01/1978 ,0.5184
25/01/1978 ,3.3696
26/01/1978 ,3.1968
27/01/1978 ,1.4688
28/01/1978 ,0.6912
29/01/1978 ,0.7776
30/01/1978 ,6.3072
31/01/1978 ,6.048
01/02/1978 ,1.9872
02/02/1978 ,0.9504
03/02/1978 ,0.6048
04/02/1978 ,0.432
05/02/1978 ,0.3456
06/02/1978 ,0.2592
07/02/1978 ,0.1728
08/02/1978 ,0.0864
09/02/1978 ,0.0864
10/02/1978 ,0
11/02/1978 ,0
12/02/1978 ,0
13/02/1978 ,0
14/02/1978 ,0
15/02/1978 ,0
16/02/1978 ,0
17/02/1978 ,0
18/02/1978 ,0
19/02/1978 ,0
20/02/1978 ,0
21/02/1978 ,0
22/02/1978 ,0
23/02/1978 ,0
24/02/1978 ,0
25/02/1978 ,0
26/02/1978 ,0
27/02/1978 ,0
28/02/1978 ,0
01/03/1978 ,0
02/03/1978 ,0
03/03/1978 ,0
04/03/1978 ,0
05/03/1978 ,0
06/03/1978 ,0
07/03/1978 ,0
08/03/1978 ,0
09/03/1978 ,0
10/03/1978 ,0
11/03/1978 ,0
12/03/1978 ,0
13/03/1978 ,0
14/03/1978 ,0
15/03/1978 ,0
16/03/1978 ,0
17/03/1978 ,0
18/03/1978 ,0
19/03/1978 ,0
20/03/1978 ,0
21/03/1978 ,0.9504
22/03/1978 ,67.6512
23/03/1978 ,7.6032
24/03/1978 ,3.6288
25/03/1978 ,2.7648
26/03/1978 ,1.1232
27/03/1978 ,0.864
28/03/1978 ,0.7776
29/03/1978 ,0.7776
30/03/1978 ,0.6912
31/03/1978 ,0.6048
01/04/1978 ,0.6912
02/04/1978 ,0.864
03/04/1978 ,7.6032
04/04/1978 ,4.8384
05/04/1978 ,2.2464
06/04/1978 ,1.2096
07/04/1978 ,0.9504
08/04/1978 ,0.7776
09/04/1978 ,0.6048
10/04/1978 ,0.6912
11/04/1978 ,1.9872
12/04/1978 ,2.0736
13/04/1978 ,1.1232
14/04/1978 ,0.864
15/04/1978 ,0.6912
16/04/1978 ,0.6048
17/04/1978 ,0.5184
18/04/1978 ,0.432
19/04/1978 ,0.5184
20/04/1978 ,0.432
21/04/1978 ,0.432
22/04/1978 ,0.432
23/04/1978 ,0.432
24/04/1978 ,0.432
25/04/1978 ,0.432
26/04/1978 ,0.432
27/04/1978 ,0.432
28/04/1978 ,0.432
29/04/1978 ,0.432
30/04/1978 ,0.432
01/05/1978 ,0.432
02/05/1978 ,0.432
03/05/1978 ,0.5184
04/05/1978 ,0.432
05/05/1978 ,0.432
06/05/1978 ,0.432
07/05/1978 ,0.5184
08/05/1978 ,0.432
09/05/1978 ,0.5184
10/05/1978 ,0.5184
11/05/1978 ,0.864
12/05/1978 ,2.592
13/05/1978 ,1.9008
14/05/1978 ,0.9504
15/05/1978 ,0.6048
16/05/1978 ,0.432
17/05/1978 ,0.3456
18/05/1978 ,0.3456
19/05/1978 ,10.4544
20/05/1978 ,130.8096
21/05/1978 ,85.2768
22/05/1978 ,51.1488
23/05/1978 ,15.6384
24/05/1978 ,12.6144
25/05/1978 ,9.2448
26/05/1978 ,5.2704
27/05/1978 ,3.2832
28/05/1978 ,2.16
29/05/1978 ,1.6416
30/05/1978 ,1.3824
31/05/1978 ,58.752
01/06/1978 ,50.976
02/06/1978 ,20.0448
03/06/1978 ,25.056
04/06/1978 ,66.96
05/06/1978 ,50.3712
06/06/1978 ,25.1424
07/06/1978 ,37.2384
08/06/1978 ,31.1904
09/06/1978 ,17.7984
10/06/1978 ,13.1328
11/06/1978 ,9.2448
12/06/1978 ,6.3072
13/06/1978 ,5.7888
14/06/1978 ,4.9248
15/06/1978 ,4.6656
16/06/1978 ,92.1888
17/06/1978 ,24.0192
18/06/1978 ,16.2432
19/06/1978 ,65.3184
20/06/1978 ,85.7088
21/06/1978 ,28.3392
22/06/1978 ,18.9216
23/06/1978 ,15.6384
24/06/1978 ,12.528
25/06/1978 ,9.1584
26/06/1978 ,12.096
27/06/1978 ,8.8992
28/06/1978 ,6.7392
29/06/1978 ,5.8752
30/06/1978 ,6.1344
01/07/1978 ,7.1712
02/07/1978 ,5.5296
03/07/1978 ,70.6752
04/07/1978 ,86.7456
05/07/1978 ,36.8064
06/07/1978 ,37.0656
07/07/1978 ,285.0336
08/07/1978 ,78.624
09/07/1978 ,29.808
10/07/1978 ,15.7248
11/07/1978 ,10.8864
12/07/1978 ,8.5536
13/07/1978 ,7.6896
14/07/1978 ,6.912
15/07/1978 ,6.6528
16/07/1978 ,6.48
17/07/1978 ,6.3072
18/07/1978 ,6.1344
19/07/1978 ,5.7888
20/07/1978 ,5.5296
21/07/1978 ,6.6528
22/07/1978 ,7.776
23/07/1978 ,11.5776
24/07/1978 ,386.8992
25/07/1978 ,68.0832
26/07/1978 ,27.216
27/07/1978 ,19.6128
28/07/1978 ,17.6256
29/07/1978 ,14.1696
30/07/1978 ,9.6768
31/07/1978 ,7.9488
01/08/1978 ,7.344
02/08/1978 ,7.1712
03/08/1978 ,6.9984
04/08/1978 ,5.8752
05/08/1978 ,5.0976
06/08/1978 ,4.6656
07/08/1978 ,4.5792
08/08/1978 ,21.7728
09/08/1978 ,23.6736
10/08/1978 ,12.7008
11/08/1978 ,9.3312
12/08/1978 ,5.9616
13/08/1978 ,4.8384
14/08/1978 ,4.5792
15/08/1978 ,4.1472
16/08/1978 ,3.9744
17/08/1978 ,3.8016
18/08/1978 ,3.5424
19/08/1978 ,3.2832
20/08/1978 ,3.024
21/08/1978 ,3.024
22/08/1978 ,2.6784
23/08/1978 ,2.592
24/08/1978 ,2.4192
25/08/1978 ,2.2464
26/08/1978 ,1.9008
27/08/1978 ,1.8144
28/08/1978 ,1.728
29/08/1978 ,1.4688
30/08/1978 ,1.4688
31/08/1978 ,1.4688
01/09/1978 ,1.4688
02/09/1978 ,1.3824
03/09/1978 ,1.3824
04/09/1978 ,1.5552
05/09/1978 ,444.7008
06/09/1978 ,212.2848
07/09/1978 ,48.2112
08/09/1978 ,553.5648
09/09/1978 ,1103.9328
10/09/1978 ,112.0608
11/09/1978 ,56.9376
12/09/1978 ,36.3744
13/09/1978 ,54.6048
14/09/1978 ,71.5392
15/09/1978 ,49.3344
16/09/1978 ,25.3152
17/09/1978 ,19.7856
18/09/1978 ,16.2432
19/09/1978 ,13.9968
20/09/1978 ,20.1312
21/09/1978 ,17.5392
22/09/1978 ,12.8736
23/09/1978 ,208.1376
24/09/1978 ,88.2144
25/09/1978 ,35.1648
26/09/1978 ,23.76
27/09/1978 ,22.8096
28/09/1978 ,101.088
29/09/1978 ,30.672
30/09/1978 ,20.8224
01/10/1978 ,16.0704
02/10/1978 ,11.7504
03/10/1978 ,8.4672
04/10/1978 ,6.5664
05/10/1978 ,5.7888
06/10/1978 ,5.184
07/10/1978 ,5.0112
08/10/1978 ,4.8384
09/10/1978 ,4.1472
10/10/1978 ,3.6288
11/10/1978 ,3.024
12/10/1978 ,2.6784
13/10/1978 ,2.592
14/10/1978 ,2.3328
15/10/1978 ,2.4192
16/10/1978 ,2.3328
17/10/1978 ,2.8512
18/10/1978 ,2.9376
19/10/1978 ,2.3328
20/10/1978 ,2.0736
21/10/1978 ,1.8144
22/10/1978 ,1.5552
23/10/1978 ,1.5552
24/10/1978 ,1.3824
25/10/1978 ,1.4688
26/10/1978 ,1.296
27/10/1978 ,1.2096
28/10/1978 ,1.1232
29/10/1978 ,1.6416
30/10/1978 ,2.16
31/10/1978 ,2.0736
01/11/1978 ,38.3616
02/11/1978 ,45.6192
03/11/1978 ,11.9232
04/11/1978 ,5.7888
05/11/1978 ,3.6288
06/11/1978 ,2.8512
07/11/1978 ,2.592
08/11/1978 ,3.3696
09/11/1978 ,3.1104
10/11/1978 ,1.9008
11/11/1978 ,1.6416
12/11/1978 ,16.2432
13/11/1978 ,13.5648
14/11/1978 ,6.048
15/11/1978 ,12.0096
16/11/1978 ,6.2208
17/11/1978 ,3.6288
18/11/1978 ,2.4192
19/11/1978 ,1.5552
20/11/1978 ,1.4688
21/11/1978 ,2.2464
22/11/1978 ,1.9008
23/11/1978 ,1.2096
24/11/1978 ,1.1232
25/11/1978 ,1.0368
26/11/1978 ,1.0368
27/11/1978 ,0.9504
28/11/1978 ,0.864
29/11/1978 ,0.864
30/11/1978 ,0.864
01/12/1978 ,1.0368
02/12/1978 ,1.0368
03/12/1978 ,0.9504
04/12/1978 ,0.864
05/12/1978 ,5.5296
06/12/1978 ,5.0112
07/12/1978 ,1.6416
08/12/1978 ,1.0368
09/12/1978 ,0.864
10/12/1978 ,0.7776
11/12/1978 ,1.6416
12/12/1978 ,2.2464
13/12/1978 ,1.0368
14/12/1978 ,0.864
15/12/1978 ,0.9504
16/12/1978 ,1.1232
17/12/1978 ,1.0368
18/12/1978 ,0.864
19/12/1978 ,0.864
20/12/1978 ,0.864
21/12/1978 ,0.6912
22/12/1978 ,0.432
23/12/1978 ,0.3456
24/12/1978 ,0.3456
25/12/1978 ,0.3456
26/12/1978 ,0.5184
27/12/1978 ,2.8512
28/12/1978 ,3.5424
29/12/1978 ,1.2096
30/12/1978 ,0.7776
31/12/1978 ,0.5184
01/01/1979 ,0.432
02/01/1979 ,0.3456
03/01/1979 ,0.1728
04/01/1979 ,0.1728
05/01/1979 ,0.1728
06/01/1979 ,0.0864
07/01/1979 ,0.0864
08/01/1979 ,0.0864
09/01/1979 ,0.1728
10/01/1979 ,0.1728
11/01/1979 ,0.1728
12/01/1979 ,0.0864
13/01/1979 ,0.0864
14/01/1979 ,0
15/01/1979 ,0
16/01/1979 ,0
17/01/1979 ,0
18/01/1979 ,0
19/01/1979 ,0
20/01/1979 ,0
21/01/1979 ,0
22/01/1979 ,0
23/01/1979 ,0
24/01/1979 ,0
25/01/1979 ,0
26/01/1979 ,0
27/01/1979 ,0
28/01/1979 ,0
29/01/1979 ,0
30/01/1979 ,0
31/01/1979 ,0
01/02/1979 ,0
02/02/1979 ,0
03/02/1979 ,0
04/02/1979 ,0
05/02/1979 ,0
06/02/1979 ,0
07/02/1979 ,0
08/02/1979 ,0
09/02/1979 ,0
10/02/1979 ,0
11/02/1979 ,0
12/02/1979 ,0
13/02/1979 ,0
14/02/1979 ,0
15/02/1979 ,0
16/02/1979 ,0
17/02/1979 ,0
18/02/1979 ,0
19/02/1979 ,0
20/02/1979 ,0
21/02/1979 ,0
22/02/1979 ,0
23/02/1979 ,0
24/02/1979 ,0
25/02/1979 ,0
26/02/1979 ,0
27/02/1979 ,0
28/02/1979 ,0
01/03/1979 ,0
02/03/1979 ,0
03/03/1979 ,0
04/03/1979 ,0
05/03/1979 ,0.5184
06/03/1979 ,0.9504
07/03/1979 ,0.6912
08/03/1979 ,0.432
09/03/1979 ,0.3456
10/03/1979 ,0.1728
11/03/1979 ,0.1728
12/03/1979 ,0.0864
13/03/1979 ,0.0864
14/03/1979 ,0.0864
15/03/1979 ,0.0864
16/03/1979 ,3.5424
17/03/1979 ,6.7392
18/03/1979 ,5.4432
19/03/1979 ,2.3328
20/03/1979 ,1.0368
21/03/1979 ,0.7776
22/03/1979 ,0.6048
23/03/1979 ,0.5184
24/03/1979 ,0.6048
25/03/1979 ,0.6048
26/03/1979 ,0.7776
27/03/1979 ,0.5184
28/03/1979 ,0.3456
29/03/1979 ,0.2592
30/03/1979 ,0.2592
31/03/1979 ,0.2592
01/04/1979 ,0.1728
02/04/1979 ,0.864
03/04/1979 ,4.2336
04/04/1979 ,2.9376
05/04/1979 ,4.32
06/04/1979 ,1.728
07/04/1979 ,0.9504
08/04/1979 ,0.7776
09/04/1979 ,0.6048
10/04/1979 ,0.5184
11/04/1979 ,0.432
12/04/1979 ,0.432
13/04/1979 ,0.3456
14/04/1979 ,0.3456
15/04/1979 ,0.3456
16/04/1979 ,0.3456
17/04/1979 ,0.3456
18/04/1979 ,0.7776
19/04/1979 ,1.728
20/04/1979 ,1.296
21/04/1979 ,1.2096
22/04/1979 ,0.9504
23/04/1979 ,0.6912
24/04/1979 ,0.6048
25/04/1979 ,0.5184
26/04/1979 ,0.5184
27/04/1979 ,0.6048
28/04/1979 ,0.6912
29/04/1979 ,0.6048
30/04/1979 ,0.6048
01/05/1979 ,0.432
02/05/1979 ,0.432
03/05/1979 ,0.432
04/05/1979 ,0.432
05/05/1979 ,0.432
06/05/1979 ,0.432
07/05/1979 ,0.432
08/05/1979 ,0.5184
09/05/1979 ,0.432
10/05/1979 ,0.5184
11/05/1979 ,0.5184
12/05/1979 ,0.5184
13/05/1979 ,0.5184
14/05/1979 ,0.5184
15/05/1979 ,0.5184
16/05/1979 ,0.5184
17/05/1979 ,0.432
18/05/1979 ,0.432
19/05/1979 ,0.432
20/05/1979 ,0.432
21/05/1979 ,0.432
22/05/1979 ,0.432
23/05/1979 ,0.432
24/05/1979 ,0.5184
25/05/1979 ,0.432
26/05/1979 ,0.5184
27/05/1979 ,0.5184
28/05/1979 ,0.9504
29/05/1979 ,1.1232
30/05/1979 ,0.9504
31/05/1979 ,0.7776
01/06/1979 ,0.6048
02/06/1979 ,0.6048
03/06/1979 ,0.5184
04/06/1979 ,0.5184
05/06/1979 ,0.5184
06/06/1979 ,0.5184
